Frame,Timestamp,Track_ID,X1,Y1,X2,Y2,Center_X,Center_Y,Zone,Confidence
504,38.49385167646834,50,393.17345728051055,56.50203444021094,426.1431378453706,136.0066313172301,409,96,Nenhuma,0.8
504,38.49385167646834,53,278.4318055354543,314.19903772243686,384.09574104925696,359.0,331,336,Nenhuma,0.8
507,38.72298174597113,1,341.8070784592234,30.31565239045465,400.3511440242371,127.61710697422654,371,78,Nenhuma,0.8
507,38.72298174597113,3,141.9449676828868,59.18426524151589,209.51909333927352,203.74034018947845,175,131,Nenhuma,0.8
507,38.72298174597113,36,162.4487337843875,14.972018437524916,186.99833446319494,80.57559670225504,174,47,Nenhuma,0.8
507,38.72298174597113,50,393.0882715611071,56.988334678787496,426.0600886826463,136.00567158741535,409,96,Nenhuma,0.8
507,38.72298174597113,53,275.1028221852254,313.13144038779603,383.3408143163185,359.00000000000006,329,336,Nenhuma,0.8
510,38.95211181547392,1,342.08274715516455,30.34922283214653,400.7597099949168,127.86958458091678,371,79,Nenhuma,0.8
510,38.95211181547392,3,151.1222478095975,59.81990951347112,218.28476471713964,204.38817755633286,184,132,Nenhuma,0.8
510,38.95211181547392,36,164.02401429644277,14.977695372589949,186.40056780618312,73.45408738645523,175,44,Nenhuma,0.8
510,38.95211181547392,50,393.01501634031075,55.143273393782444,426.73683072068695,136.0049808116196,409,95,Nenhuma,0.8
510,38.95211181547392,53,274.4707241590378,312.8120513982233,383.4828868900701,359.0,328,335,Nenhuma,0.8
510,38.95211181547392,54,108.37139679307481,44.0,155.50636462212893,154.28670456041274,131,99,Nenhuma,0.8
513,39.18124188497671,3,156.37990279323196,60.7075743742933,223.05195155189622,205.23803219973001,189,132,Nenhuma,0.8
513,39.18124188497671,36,165.25190856995712,14.982473986214696,185.5372196925182,66.07437232599204,175,40,Nenhuma,0.8
513,39.18124188497671,50,392.9895159282453,54.451737074482374,426.98143302356,136.00446539241884,409,95,Nenhuma,0.8
513,39.18124188497671,53,272.9055066852488,312.03927264600213,383.6408034146563,358.99999999999994,328,335,Nenhuma,0.8
513,39.18124188497671,54,106.67650949445678,43.236636960462974,156.90623612763946,160.96028410605481,131,102,Nenhuma,0.8
516,39.410371954479494,3,163.79742980670096,61.03314373508297,229.76006505256896,204.8572599414297,196,132,Nenhuma,0.8
516,39.410371954479494,36,165.80868941174734,14.950511265754194,184.90291592102585,63.04334759409604,175,38,Nenhuma,0.8
516,39.410371954479494,50,392.4850327138024,53.521083375194756,426.90202063507604,136.0039408675152,409,94,Nenhuma,0.8
516,39.410371954479494,53,271.7313017645529,310.4185198923909,384.4218655087557,358.3122989711096,328,334,Nenhuma,0.8
516,39.410371954479494,54,105.73649590040392,42.99542946571232,157.00398654127574,163.06664514184786,131,103,Nenhuma,0.8
519,39.63950202398228,3,170.72372217673973,62.45849109409362,235.8860718955828,206.63902740619233,203,134,Nenhuma,0.8
519,39.63950202398228,36,166.36544844488105,14.918548545293692,184.2686339581901,60.01232286220004,175,37,Nenhuma,0.8
519,39.63950202398228,50,392.86844671063824,56.46060765436931,426.2922047084318,136.00348556145548,409,96,Nenhuma,0.8
519,39.63950202398228,53,270.0059701502864,309.1787067987519,384.7462335762093,358.0605301565729,327,333,Nenhuma,0.8
519,39.63950202398228,54,105.80269530714664,43.6192562410279,155.8779152644401,160.91087579472565,130,102,Nenhuma,0.8
522,39.86863209348507,2,17.118652410141326,87.90543543625488,75.52512386571725,231.94237281729454,46,159,Nenhuma,0.8
522,39.86863209348507,3,177.69651763440385,66.27037752599162,239.52910507873122,203.32889749587824,208,134,Nenhuma,0.8
522,39.86863209348507,29,156.11832353485866,16.00251861155847,192.81008806378168,117.84204724223083,174,66,Nenhuma,0.8
522,39.86863209348507,36,166.9221856693582,14.88658582483319,183.63437380401086,56.981298130304026,175,35,Nenhuma,0.8
522,39.86863209348507,50,392.4255321080185,56.25002575690732,425.97342621442294,136.00297154956874,409,96,Nenhuma,0.8
522,39.86863209348507,53,267.4126172291872,306.7490203986137,386.89463486605075,357.97163879823063,327,332,Nenhuma,0.8
522,39.86863209348507,54,107.53935321386636,43.863622967298475,157.20227493569706,160.67688156672213,132,102,Nenhuma,0.8
525,40.097762162987856,2,17.958200357130888,88.69655312899545,75.6417344391966,232.66141357531853,46,160,Nenhuma,0.8
525,40.097762162987856,3,184.62639490642658,68.38163569998193,245.0103026541501,202.66066914101606,214,135,Nenhuma,0.8
525,40.097762162987856,29,157.8586851047193,16.022413391750177,192.30948480821417,116.63402510440622,175,66,Nenhuma,0.8
525,40.097762162987856,50,392.25167770498575,56.16469346342784,425.867956383247,136.00262623071188,409,96,Nenhuma,0.8
525,40.097762162987856,53,265.055197160092,304.5558997881218,389.79362539277133,358.59681376088935,327,331,Nenhuma,0.8
525,40.097762162987856,54,108.36883273296334,43.95354153394258,157.45639321301425,159.8538097183902,132,101,Nenhuma,0.8
528,40.32689223249064,1,342.89209326723335,28.102008128107514,399.3057870205459,126.13535453441855,371,77,Nenhuma,0.8
528,40.32689223249064,2,18.85423803061953,89.61849270614198,75.72036597303321,232.22839921892012,47,160,Nenhuma,0.8
528,40.32689223249064,3,189.12534139181497,69.12211837289757,244.77626627107253,191.68142069857439,216,130,Nenhuma,0.8
528,40.32689223249064,29,158.26361196646857,16.025741204122177,191.92171236199061,119.36883538730856,175,67,Nenhuma,0.8
528,40.32689223249064,50,391.81700968216626,54.1353117299818,426.19964286467086,136.002316575143,409,95,Nenhuma,0.8
528,40.32689223249064,53,266.00246200996736,303.7451459253722,390.39901567230385,358.19708076849275,328,330,Nenhuma,0.8
528,40.32689223249064,54,108.72540421202032,43.98689880849346,157.4637143169147,159.50608228280797,133,101,Nenhuma,0.8
531,40.55602230199343,1,344.19404480832446,27.98650391474215,399.355542947182,128.1243216902014,371,78,Nenhuma,0.8
531,40.55602230199343,2,19.374765921381933,89.9555245862922,75.55779635222987,232.06642310905715,47,161,Nenhuma,0.8
531,40.55602230199343,3,190.29340875927275,72.7881490342534,248.81017531059294,197.86659616290288,219,135,Nenhuma,0.8
531,40.55602230199343,29,158.95696344971148,16.025746428728652,191.22584709987103,118.54969257629124,175,67,Nenhuma,0.8
531,40.55602230199343,50,391.44242716559074,52.06118329505851,426.53785121801843,136.00207939709736,408,94,Nenhuma,0.8
531,40.55602230199343,53,264.18593397434734,302.5230237990333,391.18797189329183,358.1154622643192,327,330,Nenhuma,0.8
531,40.55602230199343,54,107.5276272294703,43.323741726184025,156.7372377305596,160.0229217777079,132,101,Nenhuma,0.8
531,40.55602230199343,55,133.99917540238852,24.229953565933556,170.44362774523555,117.05131195272898,152,70,Nenhuma,0.8
534,40.78515237149622,1,344.64746049137045,28.603733738165268,398.6890652559566,129.4265650737107,371,79,Nenhuma,0.8
534,40.78515237149622,2,19.39933818064905,90.07183111393488,74.99336289414592,232.00710866053987,47,161,Nenhuma,0.8
534,40.78515237149622,3,196.68609689595291,76.03685657527348,257.4874612467895,201.3260048782804,227,138,Nenhuma,0.8
534,40.78515237149622,29,159.90925829000727,16.024153438907526,190.8975414288828,117.5194859725325,175,66,Nenhuma,0.8
534,40.78515237149622,50,391.8564039947374,49.96696691183662,427.41865090574987,136.00186288779622,409,92,Nenhuma,0.8
534,40.78515237149622,53,262.3694063384953,301.30090167269435,391.97692771451176,358.0338437601456,327,329,Nenhuma,0.8
534,40.78515237149622,54,104.80217714515153,43.74694817960467,154.049468308808,159.52446452621967,129,101,Nenhuma,0.8
534,40.78515237149622,55,134.0326932803996,23.979572126276118,170.63146359216876,117.14775685553593,152,70,Nenhuma,0.8
537,41.014282440999004,1,344.4535420064382,28.185421068629033,398.13034891552553,130.56893785256509,371,79,Nenhuma,0.8
537,41.014282440999004,2,19.900119520402797,90.76970783092787,74.94577963732839,231.98665589700073,47,161,Nenhuma,0.8
537,41.014282440999004,3,201.59896401727235,79.86884632943139,263.241931177316,203.2827804391839,232,141,Nenhuma,0.8
537,41.014282440999004,29,160.33541407099523,15.380309449720038,190.7053851721121,116.42545497112616,175,65,Nenhuma,0.8
537,41.014282440999004,50,392.012844058635,48.523231571491245,427.7604230403742,136.00166801445496,409,92,Nenhuma,0.8
537,41.014282440999004,53,272.79027139996083,309.1562072421249,384.41941104172133,357.99193435134634,328,333,Nenhuma,0.8
537,41.014282440999004,54,103.02580588432062,44.57993628615075,152.4320984705504,159.3108566320967,127,101,Nenhuma,0.8
537,41.014282440999004,55,134.3533594305999,23.916243593799685,171.89660310176748,119.34141779228995,153,71,Nenhuma,0.8
540,41.2434125105018,1,343.0742133376359,28.683706731907762,396.59294640260117,132.3008173919057,369,80,Nenhuma,0.8
540,41.2434125105018,2,19.372552413171984,90.35680372582348,74.30748395043497,231.9808591056536,46,161,Nenhuma,0.8
540,41.2434125105018,3,212.2040105179336,83.24600721490006,274.38052164209995,201.30464052570957,243,142,Nenhuma,0.8
540,41.2434125105018,29,160.60326680312116,15.131160112723805,190.5184249932627,115.96005452044709,175,65,Nenhuma,0.8
540,41.2434125105018,50,392.1848989104602,47.98443288182,427.77744478872387,136.00148648651947,409,91,Nenhuma,0.8
540,41.2434125105018,53,275.48779147275604,311.09844275067525,382.82220685483304,357.97575513315155,329,334,Nenhuma,0.8
540,41.2434125105018,54,102.67960528889463,46.22961677810666,143.50147386604147,139.13918207206098,123,92,Nenhuma,0.8
540,41.2434125105018,55,135.75727333197239,23.907046747928412,173.86327582349963,120.06628400665204,154,71,Nenhuma,0.8
543,41.472542580004585,1,343.2594760520827,28.223168215909915,395.9388988525308,131.63831393811967,369,79,Nenhuma,0.8
543,41.472542580004585,2,19.450057902272256,91.51781674436576,73.78843583222107,231.9802681106396,46,161,Nenhuma,0.8
543,41.472542580004585,3,221.06494162208577,91.89073567898092,280.63940126224554,202.57420278652762,250,147,Nenhuma,0.8
543,41.472542580004585,29,160.79401573848043,15.035657558397482,190.34905606419576,115.73975463978607,175,65,Nenhuma,0.8
543,41.472542580004585,50,392.2381441121601,47.14530170278429,427.79238967586326,136.00131716615232,410,91,Nenhuma,0.8
543,41.472542580004585,53,275.858755106614,311.6849854070941,382.09511571679684,357.96980027292807,328,334,Nenhuma,0.8
543,41.472542580004585,54,103.13671116842013,46.14086394044247,140.21627936027966,128.96638187339607,121,87,Nenhuma,0.8
543,41.472542580004585,55,136.7381077821226,23.915299240712827,174.7780691091695,118.8987016882666,155,71,Nenhuma,0.8
546,41.70167264950737,1,342.9492536651789,28.048242834518526,396.073298950805,133.99322713065678,369,81,Nenhuma,0.8
546,41.70167264950737,2,19.50638574382104,91.83961771798377,73.70564990107152,231.94533490438764,46,161,Nenhuma,0.8
546,41.70167264950737,3,227.1298242930334,94.74960851980362,285.42246971782083,203.05142288933655,256,148,Nenhuma,0.8
546,41.70167264950737,29,160.94235319776243,14.999999324374578,190.19928497882972,115.61651311937402,175,65,Nenhuma,0.8
546,41.70167264950737,47,30.57461607850721,72.93446769782389,71.58389190644682,142.01986729572394,51,107,Nenhuma,0.8
546,41.70167264950737,50,392.92046717028313,50.110943305975695,427.13172643036006,136.00117272359336,410,93,Nenhuma,0.8
546,41.70167264950737,53,276.3130148912403,312.56965145517484,382.2012951586759,358.64349133733145,329,335,Nenhuma,0.8
546,41.70167264950737,54,105.80274719521555,44.6539972483829,142.5314590865488,125.8747207655534,124,85,Nenhuma,0.8
546,41.70167264950737,55,136.01942994494044,24.615527282275202,174.08257885501772,119.11608018098772,155,71,Nenhuma,0.8
549,41.93080271901016,1,342.66784236731,27.98475376216917,395.6404349495646,134.86711912765674,369,81,Nenhuma,0.8
549,41.93080271901016,2,19.562710759265197,92.16141869160178,73.62286679602661,231.91040169813567,46,162,Nenhuma,0.8
549,41.93080271901016,3,233.19470895743808,97.60848136062634,290.205536179939,203.52864299214554,261,150,Nenhuma,0.8
549,41.93080271901016,29,160.682294894843,14.987587152565887,189.79772893116981,115.53355307465276,175,65,Nenhuma,0.8
549,41.93080271901016,47,30.085058212897497,73.07983516615765,71.23647450338295,142.4048119939187,50,107,Nenhuma,0.8
549,41.93080271901016,50,393.56598347088334,53.282298368507256,426.4884226185073,136.0010107415822,410,94,Nenhuma,0.8
549,41.93080271901016,53,276.2477075328894,312.6821656091436,381.95559365937305,358.6775175476138,329,335,Nenhuma,0.8
549,41.93080271901016,54,106.88213316524572,44.176872629822675,144.48133420354935,126.36761564617407,125,85,Nenhuma,0.8
549,41.93080271901016,55,135.49041157595835,24.875556520142553,173.3749792753758,118.49386755672428,154,71,Nenhuma,0.8
552,42.15993278851295,1,342.3861007742924,27.895692925419006,395.724959615821,135.5181365769392,369,81,Nenhuma,0.8
552,42.15993278851295,2,19.619032948604733,92.48321966521979,73.54008651708634,231.87546849188374,46,162,Nenhuma,0.8
552,42.15993278851295,3,239.25959561529984,100.46735420144904,294.9886006486,204.00586309495452,267,152,Nenhuma,0.8
552,42.15993278851295,29,160.69174732369908,15.637693047068069,189.52696285758464,115.46911838344596,175,65,Nenhuma,0.8
552,42.15993278851295,47,27.48317707814336,71.4237984328015,69.37092420173337,146.19814290710508,48,108,Nenhuma,0.8
552,42.15993278851295,50,393.5443009135456,55.1462789079004,425.8360488597814,136.00087041224373,409,95,Nenhuma,0.8
552,42.15993278851295,53,276.03100144156906,312.9569539944659,381.94641732225676,358.9395242807909,328,335,Nenhuma,0.8
552,42.15993278851295,54,107.49162383203243,44.70226852222665,146.31637253928778,128.0197352550269,126,86,Nenhuma,0.8
552,42.15993278851295,55,135.60566033516224,24.911025074509077,173.58472721617034,118.76284855886794,154,71,Nenhuma,0.8
555,42.389062858015734,1,342.1043628138971,27.80663208866884,395.80948064945505,136.16915402622172,368,81,Nenhuma,0.8
555,42.389062858015734,29,160.33354159278815,15.887338566561162,189.1228712175353,115.41279166752886,174,65,Nenhuma,0.8
555,42.389062858015734,47,28.616423276332718,71.12625773605237,67.92053215508582,143.6677510887064,48,107,Nenhuma,0.8
555,42.389062858015734,50,393.2171458482826,55.82552754981484,425.24225675829234,136.0007588133226,409,95,Nenhuma,0.8
555,42.389062858015734,53,271.5753320010165,308.93400898490313,385.63960587551657,359.0003694076732,328,333,Nenhuma,0.8
555,42.389062858015734,54,104.92344739003882,44.21652937733361,146.37193872262446,132.1170992601335,125,88,Nenhuma,0.8
555,42.389062858015734,55,135.7209090854459,24.9464936288756,173.7944751658852,119.03182956101159,154,71,Nenhuma,0.8
558,42.61819292751852,1,342.9582426555951,27.953954197618515,391.64769796550763,126.09013808356306,367,77,Nenhuma,0.8
558,42.61819292751852,29,160.18897756535907,15.980659555408053,188.97471854852418,115.36499437091096,174,65,Nenhuma,0.8
558,42.61819292751852,47,27.934165942425036,71.04825173219056,67.48051002785503,144.037215029798,47,107,Nenhuma,0.8
558,42.61819292751852,50,392.65545502531,54.06083180018837,425.4647898608556,136.00066705798707,409,95,Nenhuma,0.8
558,42.61819292751852,53,270.64971731545546,308.8454098413384,384.3662721235218,359.0220050363117,327,333,Nenhuma,0.8
558,42.61819292751852,54,105.08564298582326,44.12335077960266,146.04562473305285,130.9878602712622,125,87,Nenhuma,0.8
558,42.61819292751852,55,135.83615782680926,24.981962183242125,174.00422312452028,119.30081056315524,154,72,Nenhuma,0.8
558,42.61819292751852,59,356.4545084667153,176.0512788604904,429.6650408206497,348.28615373948026,393,262,Nenhuma,0.8
561,42.84732299702131,1,342.7865047128305,27.8872567638402,391.327927350442,125.72602282124122,367,76,Nenhuma,0.8
561,42.84732299702131,29,160.2079789708733,16.671842165134066,188.84407835663555,115.32300119021728,174,65,Nenhuma,0.8
561,42.84732299702131,47,27.251909901877596,70.97024572832876,67.04048660726401,144.40667897088957,47,107,Nenhuma,0.8
561,42.84732299702131,50,392.2354288438315,50.10327702069963,426.4219325691376,136.0005983649355,409,93,Nenhuma,0.8
561,42.84732299702131,53,264.3318401689253,304.2445666024534,386.55084728054004,359.02731306331435,325,331,Nenhuma,0.8
561,42.84732299702131,54,102.29315406463134,44.79524371631988,145.54441600443204,136.28113978678476,123,90,Nenhuma,0.8
561,42.84732299702131,59,387.3037857978681,206.5019185734874,453.94487675152305,356.8840132044279,420,281,Nenhuma,0.8
564,43.076453066524095,1,342.614765337437,27.820559330061883,391.0081581680053,125.36190755891937,366,76,Nenhuma,0.8
564,43.076453066524095,2,10.972463460255081,94.93530857227326,67.81953173664948,239.56519412596504,39,167,Nenhuma,0.8
564,43.076453066524095,29,159.74108208492314,16.27151061763486,188.6089087141994,115.28416923776261,174,65,Nenhuma,0.8
564,43.076453066524095,47,26.569655154690402,70.89223972446696,66.60046189331274,144.77614291198114,46,107,Nenhuma,0.8
564,43.076453066524095,50,392.3583324478077,49.91201744925711,426.5041103735881,136.0005448700134,409,92,Nenhuma,0.8
564,43.076453066524095,53,254.2111823457218,294.91714558664506,391.3271505710941,358.39435524361534,322,326,Nenhuma,0.8
564,43.076453066524095,54,102.10951121147033,44.79340417385483,145.1903115941456,135.9186614813339,123,90,Nenhuma,0.8
564,43.076453066524095,59,408.4785328632787,233.79292267833068,467.55329205571195,359.1406839443596,438,296,Nenhuma,0.8
567,43.30558313602688,1,344.00593591641206,28.828525509020608,391.5993332265326,125.86209148465645,367,77,Nenhuma,0.8
567,43.30558313602688,2,10.776973049798297,95.11298833266135,68.45012465570194,240.0582533419713,39,167,Nenhuma,0.8
567,43.30558313602688,29,159.23699115916472,16.77512423125284,188.19146874444482,115.25199008264889,173,66,Nenhuma,0.8
567,43.30558313602688,50,392.92859765171994,50.51062816260896,426.67298349364097,136.00047824371242,409,93,Nenhuma,0.8
567,43.30558313602688,53,249.69524218968866,289.4358012662715,394.37288300404407,358.146861039055,322,323,Nenhuma,0.8
567,43.30558313602688,54,101.92586849904498,44.79156463138978,144.83620704312352,135.5561831758831,123,90,Nenhuma,0.8
567,43.30558313602688,59,423.16629439844434,261.5011579402004,473.80899239843643,359.75159870879656,448,310,Nenhuma,0.8
570,43.53471320552967,1,343.9664400678377,28.87278688431983,391.4027454819747,125.58721494546347,367,77,Nenhuma,0.8
570,43.53471320552967,2,12.2208072710863,95.17289520610481,71.77790310255664,242.20574449848723,41,168,Nenhuma,0.8
570,43.53471320552967,29,159.4502152071623,17.62406625100749,188.29295947646207,115.22156628982711,173,66,Nenhuma,0.8
570,43.53471320552967,47,31.305635179774914,70.977357950499,67.91542034746021,137.73092840553863,49,104,Nenhuma,0.8
570,43.53471320552967,50,393.303311460759,51.41241068544962,426.58096078516934,136.00041810285168,409,93,Nenhuma,0.8
570,43.53471320552967,53,247.01738402242353,287.51003256995284,395.67997681479886,358.1137420948322,321,322,Nenhuma,0.8
570,43.53471320552967,54,101.74222592735532,44.78972508892473,144.48210235136577,135.19370487043224,123,89,Nenhuma,0.8
570,43.53471320552967,59,443.99783399546254,284.8087558537844,485.5924550088074,365.5052505926934,464,325,Nenhuma,0.8
573,43.76384327503246,1,343.92694237170065,28.91704825961905,391.20615958497956,125.31233840627048,367,77,Nenhuma,0.8
573,43.76384327503246,2,17.66424175831223,91.9080656075086,81.24892460777089,241.67958011317432,49,166,Nenhuma,0.8
573,43.76384327503246,29,159.31716227194812,17.277243955739117,188.55208988552823,115.19417891915214,173,66,Nenhuma,0.8
573,43.76384327503246,47,34.26584104496407,68.81853756708384,68.30173660528311,131.3421247143715,51,100,Nenhuma,0.8
573,43.76384327503246,50,393.3181672231444,53.08590477362812,426.00858946904555,136.00036590016,409,94,Nenhuma,0.8
573,43.76384327503246,53,244.3395312497521,285.58426387363426,396.98706523095996,358.0806231506094,320,321,Nenhuma,0.8
573,43.76384327503246,54,104.630433562228,44.08709992202244,144.0032714390959,124.30792970612322,124,84,Nenhuma,0.8
573,43.76384327503246,59,464.8293772134187,308.1163537673684,497.3759139982405,371.25890247659026,481,339,Nenhuma,0.8
576,43.99297334453525,1,346.7129829996565,29.851459574232514,396.84221569646155,135.2892683255185,371,82,Nenhuma,0.8
576,43.99297334453525,2,19.725120485101044,88.69551976265345,86.17919812422697,240.80095754173098,52,164,Nenhuma,0.8
576,43.99297334453525,29,159.1922670642456,17.140758059905146,188.7286130845305,115.17183018299008,173,66,Nenhuma,0.8
576,43.99297334453525,47,34.51493090059202,68.52390049136156,68.13688997264214,130.28740704765085,51,99,Nenhuma,0.8
576,43.99297334453525,50,393.1210399013244,50.391957654370096,426.65816860692627,136.00031831052277,409,93,Nenhuma,0.8
576,43.99297334453525,53,241.66168387167428,283.6584951773156,398.2941482525274,358.0475042063866,319,320,Nenhuma,0.8
576,43.99297334453525,54,104.82008014151143,44.018494314785684,143.5566594276146,122.94286359751281,124,83,Nenhuma,0.8
576,43.99297334453525,59,485.6609240523128,331.4239516809524,509.1593693667357,377.0125543604872,497,354,Nenhuma,0.8
579,44.22210341403804,1,347.5075654857042,30.658192380977745,396.5648400479993,136.02515340189677,372,83,Nenhuma,0.8
579,44.22210341403804,2,20.50830594490055,85.50790172011311,89.98949572544905,241.09496098131655,55,163,Nenhuma,0.8
579,44.22210341403804,29,159.83586044170593,17.084058781754344,189.42881928561985,115.151632383835,174,66,Nenhuma,0.8
579,44.22210341403804,47,34.76401863630191,68.2292634156393,67.97204545991926,129.2326893809302,51,98,Nenhuma,0.8
579,44.22210341403804,50,393.5471188426256,52.017287105144135,426.397868047636,136.00028859674566,409,94,Nenhuma,0.8
579,44.22210341403804,54,105.88106885404666,43.1711111410912,148.69940228033914,126.84311668171283,127,85,Nenhuma,0.8
582,44.451233483540825,1,347.6964009430237,30.86219027282204,397.0208895160739,136.80539335133227,372,83,Nenhuma,0.8
582,44.451233483540825,2,20.38159480599161,85.60275457446376,91.16292462706235,241.1920174599702,55,163,Nenhuma,0.8
582,44.451233483540825,29,160.06940554862706,17.05863205245567,189.70563737486773,115.13364230162185,174,66,Nenhuma,0.8
582,44.451233483540825,47,35.013104252093754,67.93462633991703,67.80720306711441,128.17797171420955,51,98,Nenhuma,0.8
582,44.451233483540825,50,393.7256091703635,52.659663148026155,426.2804888445801,136.00025046544965,410,94,Nenhuma,0.8
582,44.451233483540825,54,106.27695893452382,43.013387256887285,148.78586722220575,126.08057970896303,127,84,Nenhuma,0.8
585,44.68036355304361,1,347.885242250904,31.066188164666336,397.4769331335877,137.58563330076777,372,84,Nenhuma,0.8
585,44.68036355304361,2,19.837381016404052,86.32130163621322,91.37110319272766,241.2105619958994,55,163,Nenhuma,0.8
585,44.68036355304361,29,159.48579320794497,17.045710977532266,189.15807117651113,115.11776089907086,174,66,Nenhuma,0.8
585,44.68036355304361,50,393.7701943273497,52.70433294176424,426.3077242656251,136.00065220648483,410,94,Nenhuma,0.8
585,44.68036355304361,54,106.67284961251976,42.85566337268337,148.8723315665536,125.31804273621323,127,84,Nenhuma,0.8
588,44.9094936225464,1,348.0740894093451,31.27018605651063,397.93297090054074,138.36587325020326,373,84,Nenhuma,0.8
588,44.9094936225464,2,19.36187125637735,85.30263244999034,92.30037827986774,241.20152564688718,55,163,Nenhuma,0.8
588,44.9094936225464,29,159.53665221165846,17.037987963711032,189.33670687265146,115.10377393314576,174,66,Nenhuma,0.8
588,44.9094936225464,50,393.81477945375207,52.74900273550233,426.3349597172539,136.00105394752,410,94,Nenhuma,0.8
588,44.9094936225464,54,107.06874088803448,42.69793948847945,148.95879531338267,124.55550576346343,128,83,Nenhuma,0.8
591,45.13862369204919,2,19.346490928756538,84.93258420781603,93.74116006804772,241.84122509210619,56,163,Nenhuma,0.8
591,45.13862369204919,29,160.2795309485727,17.032595787353557,190.00207100423555,115.09145743216615,175,66,Nenhuma,0.8
591,45.13862369204919,50,393.85936454957056,52.79367252924042,426.3621951994666,136.00145568855518,410,94,Nenhuma,0.8
591,45.13862369204919,60,125.1390937423969,36.23458576041318,174.9258684681791,172.0,150,104,Nenhuma,0.8
594,45.367753761551974,2,14.072824185535033,85.46522252185949,87.04498716742717,241.41688204729493,50,163,Nenhuma,0.8
594,45.367753761551974,29,160.20144338216218,17.028389063228758,189.94992657139622,115.08060891792417,175,66,Nenhuma,0.8
594,45.367753761551974,50,392.9462046889406,57.416052048920825,424.4263815642465,136.00021013447065,408,96,Nenhuma,0.8
594,45.367753761551974,60,125.58036213770895,36.784265379880225,175.37087113517694,172.0,150,104,Nenhuma,0.8
597,45.59688383105476,2,13.99572102128812,85.0866909671476,87.279790648667,241.70283510852192,50,163,Nenhuma,0.8
597,45.59688383105476,29,160.07645115573632,17.024891912697107,190.01968586356557,115.73166721848631,175,66,Nenhuma,0.8
597,45.59688383105476,50,392.50574156702567,55.1556032888036,425.24657565026854,136.00013445782471,408,95,Nenhuma,0.8
597,45.59688383105476,60,128.36052506477083,35.49142391075203,169.8750608474357,147.6100245654057,149,91,Nenhuma,0.8
600,45.82601390055755,2,13.918613681544194,84.70815941243572,87.51459830540387,241.98878816974891,50,163,Nenhuma,0.8
600,45.82601390055755,29,159.47069776297437,17.022006436622682,189.94121021020771,116.63086989643031,174,66,Nenhuma,0.8
600,45.82601390055755,47,23.39946752899149,66.97829619266409,69.86950690121073,157.0583250726944,46,112,Nenhuma,0.8
600,45.82601390055755,50,391.5478908283769,52.466492514045214,425.6577226669606,136.00011596696964,408,94,Nenhuma,0.8
600,45.82601390055755,60,129.1369493350961,35.043610896754565,168.87219496463496,141.73998965550172,149,88,Nenhuma,0.8
600,45.82601390055755,63,373.07280700927197,246.23099982540006,582.8805637257291,357.30937668398576,477,301,Nenhuma,0.8
603,46.055143970060335,2,6.549291831928656,92.46217712961047,76.04320916936035,242.04369049527955,41,167,Nenhuma,0.8
603,46.055143970060335,29,158.4299617507936,17.01951018602029,189.4043318776686,117.62164556409749,173,67,Nenhuma,0.8
603,46.055143970060335,47,22.514182503132048,66.74925559831934,70.02610053776922,158.84967772334522,46,112,Nenhuma,0.8
603,46.055143970060335,50,391.45197893935307,53.41996319123882,425.553550237127,136.00010343631456,408,94,Nenhuma,0.8
603,46.055143970060335,60,128.59375337541945,36.41787206386206,171.59373511404002,152.19131534320024,150,94,Nenhuma,0.8
603,46.055143970060335,63,373.9057101402526,239.3880091726574,592.0477575776741,357.02430267996584,482,298,Nenhuma,0.8
606,46.28427403956312,1,344.1067748869602,30.105159050405803,387.68908843344616,123.8452324871524,365,76,Nenhuma,0.8
606,46.28427403956312,2,4.6528535032898475,97.82540408129762,71.4542391868345,242.09373985711045,38,169,Nenhuma,0.8
606,46.28427403956312,29,158.30747278105585,17.050415973427576,189.37754283223964,117.9646668107663,173,67,Nenhuma,0.8
606,46.28427403956312,47,23.0662575824144,66.86592544803804,70.32219793150927,164.50245118639316,46,115,Nenhuma,0.8
606,46.28427403956312,50,389.9908636078095,50.485577198716605,425.62211174653334,136.00008945327076,407,93,Nenhuma,0.8
606,46.28427403956312,60,127.3174735229361,38.22035982027246,172.1691767788892,159.55461548961233,149,98,Nenhuma,0.8
606,46.28427403956312,63,371.2147899300219,232.73157310202384,597.1135123009137,357.5910030886944,484,295,Nenhuma,0.8
609,46.51340410906592,1,343.9246594581899,30.13640842301036,387.2086957521384,123.23697891172776,365,76,Nenhuma,0.8
609,46.51340410906592,2,4.368315770858679,97.57271346076034,70.95309676489865,242.10828230793152,37,169,Nenhuma,0.8
609,46.51340410906592,29,158.1849850399275,17.08132176083486,189.35075255820124,118.30768805743512,173,67,Nenhuma,0.8
609,46.51340410906592,47,24.74992809756364,66.87576927274534,70.70688211992518,166.19497679891117,47,116,Nenhuma,0.8
609,46.51340410906592,50,389.75767932588303,50.1425014574091,425.53196252070484,136.00023150464767,407,93,Nenhuma,0.8
609,46.51340410906592,60,126.54936179661237,38.20742632614217,172.66103695965913,163.74139914245427,149,100,Nenhuma,0.8
609,46.51340410906592,63,364.81683744411043,220.7441591030156,604.1163832357313,357.17272871440184,484,288,Nenhuma,0.8
609,46.51340410906592,65,199.60376555234228,299.45980474756504,318.3807539285737,357.99999999999994,258,328,Nenhuma,0.8
